budget,genres,id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,profit,roi,movie_category,genres_list,release_year
13000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11442,Halloween: Resurrection,11.045593,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-07,37664855.0,94.0,4.5,228,24664855.0,1.8972965384615386,Average,"['Horror', 'Thriller']",2002.0
16000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2493,The Princess Bride,44.533612,"[{""name"": ""Act III Communications"", ""id"": 1153}, {""name"": ""The Princess Bride Ltd."", ""id"": 49243}, {""name"": ""Buttercup Films Ltd."", ""id"": 49244}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,30857814.0,98.0,7.6,1486,14857814.0,0.928613375,Average,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",14047,The Great Debaters,10.84158,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Harpo Films"", ""id"": 3298}, {""name"": ""Marshall Production"", ""id"": 8801}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,30226144.0,126.0,6.9,151,15226144.0,1.0150762666666666,Average,['Drama'],
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",64690,Drive,49.294864,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Newbridge Film Capital"", ""id"": 46625}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-08,78054825.0,100.0,7.4,3725,63054825.0,4.203655,Hit,"['Drama', 'Action', 'Thriller', 'Crime']",2011.0
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",11132,Confessions of a Teenage Drama Queen,7.424798,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,29331068.0,89.0,5.1,221,14331068.0,0.9554045333333333,Average,['Comedy'],
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",17127,The Object of My Affection,5.164281,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,46905889.0,111.0,5.6,72,31905889.0,2.1270592666666666,Hit,"['Comedy', 'Drama', 'Romance']",
15000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1562,28 Weeks Later,34.759855,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Sociedad General de Cine S.A."", ""id"": 785}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Fox Atomic"", ""id"": 2890}, {""name"": ""Koan Films"", ""id"": 10890}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,64238440.0,100.0,6.5,1197,49238440.0,3.2825626666666667,Hit,"['Horror', 'Thriller', 'Science Fiction']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",232679,When the Game Stands Tall,7.297757,"[{""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""Affirm Films"", ""id"": 10156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,30127963.0,115.0,6.3,130,15127963.0,1.0085308666666666,Average,['Drama'],
14000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17880,Because of Winn-Dixie,3.334804,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,32645546.0,106.0,6.1,61,18645546.0,1.3318247142857143,Average,"['Comedy', 'Drama', 'Family']",
20000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14736,Love & Basketball,2.027393,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,27728118.0,124.0,7.4,88,7728118.0,0.3864059,Average,"['Action', 'Comedy', 'Drama', 'Romance']",
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",23706,All About Steve,13.237835,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Fortis Films"", ""id"": 4258}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-09,40105542.0,99.0,4.7,295,25105542.0,1.6737028,Average,['Comedy'],2009.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9100,The Craft,19.517239,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-03-05,24769466.0,101.0,6.3,380,9769466.0,0.6512977333333333,Average,"['Drama', 'Fantasy', 'Horror', 'Thriller']",1996.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",116,Match Point,30.669913,"[{""name"": ""DreamWorks"", ""id"": 7}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,85306374.0,124.0,7.3,1105,70306374.0,4.6870916,Hit,"['Drama', 'Thriller', 'Crime', 'Romance']",
11500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1245,The Remains of the Day,15.355589,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Merchant Ivory Productions"", ""id"": 2370}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-11,23237911.0,134.0,7.5,202,11737911.0,1.0206879130434783,Average,"['Drama', 'Romance']",1993.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",4995,Boogie Nights,19.85579,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-09,43101594.0,155.0,7.5,796,28101594.0,1.8734396,Average,['Drama'],1997.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",14012,Flicka,3.043589,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Zucker/Netter Productions"", ""id"": 12194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,21000000.0,95.0,6.1,52,6000000.0,0.4,Average,['Drama'],
14000000.0,"[{""id"": 27, ""name"": ""Horror""}]",12212,Urban Legends: Final Cut,8.885017,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Canal+ Droits Audiovisuels"", ""id"": 53473}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,38574362.0,97.0,4.4,100,24574362.0,1.7553115714285714,Average,['Horror'],
20000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8975,The Marine,7.679336,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Pacific Film and Television Commission"", ""id"": 4024}, {""name"": ""WWE Studios"", ""id"": 10339}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,22165608.0,92.0,5.0,163,2165608.0,0.1082804,Average,"['Action', 'Adventure', 'Drama', 'Thriller']",
15000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",342521,Keanu,18.268009,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,20566327.0,94.0,6.0,421,5566327.0,0.37108846666666667,Average,"['Action', 'Comedy']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",45272,Country Strong,7.809701,"[{""name"": ""Maguire Entertainment"", ""id"": 2236}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Sony Pictures Home Entertainment"", ""id"": 5388}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,20529194.0,117.0,5.9,80,5529194.0,0.36861293333333334,Average,"['Drama', 'Romance']",
15000000.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",9424,Disturbing Behavior,9.378688,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Hoyts Film Partnership"", ""id"": 2848}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Behavioral Problem Productions Ltd."", ""id"": 33088}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,17507368.0,84.0,5.5,104,2507368.0,0.16715786666666665,Average,"['Mystery', 'Horror', 'Science Fiction']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",97367,The Place Beyond the Pines,35.395129,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Electric City Entertainment"", ""id"": 8600}, {""name"": ""Verisimilitude"", ""id"": 22632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,35485608.0,140.0,6.8,1653,20485608.0,1.3657072,Average,"['Drama', 'Crime']",
15000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",254904,The November Man,45.317278,"[{""name"": ""Irish Dreamtime"", ""id"": 597}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""SPD Films"", ""id"": 57944}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,32556119.0,108.0,6.0,639,17556119.0,1.1704079333333333,Average,"['Crime', 'Action', 'Thriller']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",12162,The Hurt Locker,47.006162,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Kingsgate Films"", ""id"": 770}, {""name"": ""Grosvenor Park Media Ltd."", ""id"": 2053}, {""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Film Capital Europe Funds (FCEF )"", ""id"": 20343}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-10,42000000.0,131.0,7.2,1840,27000000.0,1.8,Average,"['Drama', 'Thriller', 'War']",2008.0
15000000.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",11495,Firestarter,11.379652,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-11-05,17080167.0,114.0,5.9,173,2080167.0,0.1386778,Average,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller']",1984.0
15000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",64689,Killing Them Softly,24.612603,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Inferno Entertainment"", ""id"": 13648}, {""name"": ""Chockstone Pictures"", ""id"": 13649}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,37930465.0,97.0,5.8,742,22930465.0,1.5286976666666667,Average,"['Crime', 'Thriller']",
15000000.0,"[{""id"": 53, ""name"": ""Thriller""}]",157849,A Most Wanted Man,26.708193,"[{""name"": ""Senator Film Produktion"", ""id"": 191}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Demarest Films"", ""id"": 13241}, {""name"": ""The Ink Factory"", ""id"": 28275}, {""name"": ""Potboiler Productions"", ""id"": 36615}, {""name"": ""Amusement Park Films"", ""id"": 36616}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",,31554855.0,121.0,6.5,541,16554855.0,1.103657,Average,['Thriller'],
15000000.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",37003,U2 3D,0.335195,"[{""name"": ""National Geographic Entertainment"", ""id"": 11522}, {""name"": ""3ality Digital Entertainment"", ""id"": 80711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,22730842.0,85.0,6.7,10,7730842.0,0.5153894666666666,Average,"['Music', 'Documentary']",
25000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",12211,Highlander: Endgame,11.782725,"[{""name"": ""Davis-Panzer Productions"", ""id"": 2737}, {""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-01-09,15843608.0,87.0,4.4,104,-9156392.0,-0.36625568,Flop,"['Action', 'Fantasy', 'Science Fiction']",2000.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",51828,One Day,16.629173,"[{""name"": ""Film 4"", ""id"": 2335}, {""name"": ""Color Force"", ""id"": 5420}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-03,59389433.0,107.0,7.0,978,44389433.0,2.9592955333333335,Hit,"['Drama', 'Romance']",2011.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",22798,Whip It,20.05902,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Vincent Pictures"", ""id"": 8818}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}, {""name"": ""Flower Films (II)"", ""id"": 19813}, {""name"": ""Rye Road Productions"", ""id"": 93521}, {""name"": ""Babe Ruthless Productions"", ""id"": 93522}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,16633035.0,111.0,6.7,357,1633035.0,0.108869,Average,['Drama'],
15000000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",7501,Knockaround Guys,8.113634,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-09,12000000.0,92.0,5.9,97,-3000000.0,-0.2,Flop,"['Crime', 'Thriller']",2001.0
15000000.0,"[{""id"": 28, ""name"": ""Action""}]",97430,The Man with the Iron Fists,17.672021,"[{""name"": ""Arcade Pictures"", ""id"": 11112}, {""name"": ""Iron Fists"", ""id"": 11113}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-02-11,15608545.0,96.0,5.2,358,608545.0,0.040569666666666664,Average,['Action'],2012.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",12257,Home Fries,3.033471,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}, {""name"": ""Kasdan Pictures"", ""id"": 13040}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,10443316.0,93.0,4.8,32,-4556684.0,-0.30377893333333333,Flop,"['Drama', 'Comedy', 'Romance']",
15000000.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14024,Raise Your Voice,10.9071,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""FilmEngine"", ""id"": 816}, {""name"": ""Brookwell-McNamara Entertainment"", ""id"": 3235}, {""name"": ""ChickFlick Productions"", ""id"": 15312}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-08,14867514.0,103.0,6.0,211,-132486.0,-0.0088324,Flop,"['Music', 'Drama', 'Romance']",2004.0
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",115,The Big Lebowski,49.230089,"[{""name"": ""Gramercy Pictures"", ""id"": 37}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-06-03,46189568.0,117.0,7.8,2926,31189568.0,2.0793045333333335,Hit,"['Comedy', 'Crime']",1998.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",7874,Black Snake Moan,11.429607,"[{""name"": ""Paramount Classics"", ""id"": 2315}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-12,10903846.0,116.0,6.6,243,-4096154.0,-0.2730769333333333,Flop,['Drama'],2006.0
15000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",4911,Dark Blue,6.373316,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""IM Filmproduktion"", ""id"": 1809}, {""name"": ""Cosmic Pictures"", ""id"": 1810}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Alphaville Films"", ""id"": 11462}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,9237470.0,118.0,6.5,85,-5762530.0,-0.38416866666666666,Flop,"['Action', 'Crime', 'Drama', 'Thriller']",
16000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1988,A Mighty Heart,9.717392,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Paramount Vantage"", ""id"": 838}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""PK"", ""name"": ""Pakistan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-01,18928871.0,100.0,6.7,95,2928871.0,0.1830544375,Average,"['Drama', 'Thriller']",2007.0
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",16222,Whatever It Takes,8.074807,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,9902115.0,94.0,5.0,37,-5097885.0,-0.339859,Flop,"['Drama', 'Comedy', 'Romance']",
20000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",9557,Boat Trip,7.034752,"[{""name"": ""Motion Picture Corporation of America"", ""id"": 2090}, {""name"": ""Artisan Entertainment"", ""id"": 2188}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-10,8586376.0,94.0,4.7,146,-11413624.0,-0.5706812,Flop,['Comedy'],2002.0
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",8321,In Bruges,25.329493,"[{""name"": ""Blueprint Pictures"", ""id"": 2376}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Twins Financing"", ""id"": 20899}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-08-02,34533783.0,107.0,7.4,1388,19533783.0,1.3022522,Average,"['Comedy', 'Drama', 'Crime']",2008.0
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",10186,The Rocker,13.832376,"[{""name"": ""Fox Atomic"", ""id"": 2890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,8762890.0,102.0,5.6,156,-6237110.0,-0.4158073333333333,Flop,"['Comedy', 'Music']",
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",25704,Post Grad,7.446069,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Cold Spring Pictures"", ""id"": 2363}, {""name"": ""The Montecito Picture Company"", ""id"": 2364}, {""name"": ""Fox Atomic"", ""id"": 2890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,6405245.0,89.0,5.0,100,-8594755.0,-0.5729836666666667,Flop,['Comedy'],
15000000.0,"[{""id"": 18, ""name"": ""Drama""}]",133694,Promised Land,13.568302,"[{""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Media Farm"", ""id"": 29311}, {""name"": ""Sunday Night"", ""id"": 29312}, {""name"": ""Pearl Street Films"", ""id"": 29313}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,8138788.0,106.0,6.0,243,-6861212.0,-0.4574141333333333,Flop,['Drama'],
15000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19265,Whatever Works,21.857387,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Gravier Productions"", ""id"": 1824}, {""name"": ""Perdido Productions"", ""id"": 12966}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,35097815.0,92.0,6.8,350,20097815.0,1.3398543333333333,Average,"['Comedy', 'Romance']",
15000000.0,"[{""id"": 53, ""name"": ""Thriller""}]",36047,The In Crowd,0.249245,"[{""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,5217498.0,105.0,4.7,15,-9782502.0,-0.6521668,Flop,['Thriller'],
15000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 37, ""name"": ""Western""}]",8053,The Three Burials of Melquiades Estrada,12.163832,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",,12036149.0,121.0,7.0,177,-2963851.0,-0.19759006666666667,Flop,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",
15000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",5236,Kiss Kiss Bang Bang,32.690038,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-05-09,15785148.0,103.0,7.2,886,785148.0,0.0523432,Average,"['Action', 'Comedy', 'Crime', 'Mystery']",2005.0
25000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",6552,Idle Hands,8.583217,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Team Todd"", ""id"": 598}, {""name"": ""Licht/Mueller Film Corporation"", ""id"": 6092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,4152230.0,92.0,6.1,182,-20847770.0,-0.8339108,Flop,"['Thriller', 'Comedy', 'Horror']",
15000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1018,Mulholland Drive,31.60985,"[{""name"": ""Asymmetrical Productions"", ""id"": 373}, {""name"": ""Les Films Alain Sarde"", ""id"": 635}, {""name"": ""Babbo Inc."", ""id"": 636}, {""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""Canal+"", ""id"": 5358}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,20117339.0,147.0,7.6,1477,5117339.0,0.3411559333333333,Average,"['Thriller', 'Drama', 'Mystery']",
15000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",42188,Never Let Me Go,30.983397,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,9455232.0,104.0,6.8,737,-5544768.0,-0.3696512,Flop,"['Drama', 'Romance', 'Science Fiction']",
